support,pattern
21,"[6, 27, 55]"
18,"[6, 27, 49]"
17,"[6, 27, 27]"
47,"[6, 17]"
40,"[6, 17, 29]"
38,"[6, 17, 0]"
27,"[6, 17, 25]"
30,"[6, 17, 48]"
30,"[6, 17, 54]"
22,"[6, 17, 20]"
37,"[6, 17, 69]"
16,"[6, 17, 13]"
16,"[6, 17, 53]"
21,"[6, 17, 35]"
16,"[6, 17, 32]"
16,"[6, 17, 3]"
44,"[6, 17, 70]"
31,"[6, 17, 6]"
16,"[6, 17, 7]"
26,"[6, 17, 4]"
18,"[6, 17, 58]"
17,"[6, 17, 34]"
24,"[6, 17, 33]"
24,"[6, 17, 28]"
16,"[6, 17, 26]"
23,"[6, 17, 56]"
17,"[6, 17, 37]"
29,"[6, 17, 55]"
26,"[6, 17, 49]"
35,"[6, 17, 17]"
26,"[6, 17, 27]"
17,"[6, 17, 12]"
18,"[6, 17, 42]"
18,"[6, 17, 51]"
17,"[6, 17, 10]"
43,"[6, 29]"
37,"[6, 29, 0]"
29,"[6, 29, 25]"
34,"[6, 29, 48]"
30,"[6, 29, 54]"
23,"[6, 29, 20]"
36,"[6, 29, 69]"
18,"[6, 29, 13]"
19,"[6, 29, 53]"
25,"[6, 29, 35]"
19,"[6, 29, 32]"
17,"[6, 29, 3]"
43,"[6, 29, 70]"
32,"[6, 29, 6]"
18,"[6, 29, 7]"
26,"[6, 29, 4]"
23,"[6, 29, 58]"
23,"[6, 29, 34]"
29,"[6, 29, 33]"
26,"[6, 29, 28]"
19,"[6, 29, 26]"
27,"[6, 29, 56]"
22,"[6, 29, 37]"
29,"[6, 29, 55]"
28,"[6, 29, 49]"
36,"[6, 29, 29]"
38,"[6, 29, 17]"
27,"[6, 29, 27]"
19,"[6, 29, 10]"
18,"[6, 29, 12]"
20,"[6, 29, 42]"
19,"[6, 29, 51]"
16,"[6, 21]"
41,"[6, 0]"
25,"[6, 0, 25]"
29,"[6, 0, 48]"
25,"[6, 0, 54]"
18,"[6, 0, 20]"
35,"[6, 0, 69]"
16,"[6, 0, 53]"
18,"[6, 0, 35]"
18,"[6, 0, 32]"
17,"[6, 0, 3]"
38,"[6, 0, 70]"
28,"[6, 0, 6]"
25,"[6, 0, 4]"
17,"[6, 0, 34]"
20,"[6, 0, 33]"
24,"[6, 0, 28]"
20,"[6, 0, 56]"
17,"[6, 0, 37]"
26,"[6, 0, 55]"
25,"[6, 0, 49]"
29,"[6, 0, 0]"
36,"[6, 0, 29]"
35,"[6, 0, 17]"
24,"[6, 0, 27]"
17,"[6, 0, 12]"
17,"[6, 0, 42]"
18,"[6, 0, 51]"
43,"[6, 25]"
39,"[6, 25, 48]"
35,"[6, 25, 54]"
23,"[6, 25, 20]"
34,"[6, 25, 69]"
16,"[6, 25, 13]"
19,"[6, 25, 35]"
20,"[6, 25, 32]"
18,"[6, 25, 18]"
18,"[6, 25, 8]"
42,"[6, 25, 70]"
27,"[6, 25, 6]"
20,"[6, 25, 4]"
16,"[6, 25, 58]"
18,"[6, 25, 34]"
20,"[6, 25, 33]"
27,"[6, 25, 28]"
18,"[6, 25, 26]"
22,"[6, 25, 37]"
30,"[6, 25, 55]"
32,"[6, 25, 49]"
31,"[6, 25, 0]"
37,"[6, 25, 29]"
38,"[6, 25, 17]"
27,"[6, 25, 27]"
17,"[6, 25, 60]"
27,"[6, 25, 25]"
16,"[6, 25, 12]"
20,"[6, 25, 42]"
16,"[6, 25, 51]"
16,"[6, 25, 63]"
44,"[6, 48]"
34,"[6, 48, 54]"
23,"[6, 48, 20]"
36,"[6, 48, 69]"
17,"[6, 48, 53]"
16,"[6, 48, 35]"
17,"[6, 48, 32]"
16,"[6, 48, 18]"
16,"[6, 48, 8]"
41,"[6, 48, 70]"
26,"[6, 48, 6]"
20,"[6, 48, 4]"
16,"[6, 48, 34]"
21,"[6, 48, 33]"
24,"[6, 48, 28]"
18,"[6, 48, 26]"
21,"[6, 48, 37]"
29,"[6, 48, 55]"
31,"[6, 48, 49]"
29,"[6, 48, 48]"
31,"[6, 48, 0]"
36,"[6, 48, 29]"
37,"[6, 48, 17]"
24,"[6, 48, 27]"
17,"[6, 48, 60]"
26,"[6, 48, 25]"
16,"[6, 48, 12]"
19,"[6, 48, 42]"
17,"[6, 48, 51]"
43,"[6, 54]"
23,"[6, 54, 20]"
34,"[6, 54, 69]"
16,"[6, 54, 13]"
16,"[6, 54, 53]"
17,"[6, 54, 32]"
16,"[6, 54, 8]"
39,"[6, 54, 70]"
25,"[6, 54, 6]"
19,"[6, 54, 4]"
17,"[6, 54, 33]"
23,"[6, 54, 28]"
19,"[6, 54, 26]"
17,"[6, 54, 50]"
16,"[6, 54, 56]"
19,"[6, 54, 37]"
29,"[6, 54, 55]"
21,"[6, 54, 49]"
28,"[6, 54, 48]"
32,"[6, 54, 0]"
35,"[6, 54, 29]"
37,"[6, 54, 17]"
28,"[6, 54, 54]"
24,"[6, 54, 27]"
22,"[6, 54, 25]"
18,"[6, 54, 42]"
16,"[6, 54, 63]"
36,"[6, 20]"
29,"[6, 20, 69]"
33,"[6, 20, 70]"
20,"[6, 20, 6]"
19,"[6, 20, 33]"
26,"[6, 20, 28]"
21,"[6, 20, 26]"
20,"[6, 20, 50]"
25,"[6, 20, 37]"
22,"[6, 20, 55]"
25,"[6, 20, 49]"
30,"[6, 20, 48]"
27,"[6, 20, 0]"
25,"[6, 20, 29]"
30,"[6, 20, 17]"
29,"[6, 20, 54]"
20,"[6, 20, 27]"
18,"[6, 20, 60]"
29,"[6, 20, 25]"
16,"[6, 20, 42]"
20,"[6, 20, 20]"
43,"[6, 69]"
24,"[6, 69, 13]"
23,"[6, 69, 53]"
20,"[6, 69, 35]"
20,"[6, 69, 32]"
17,"[6, 69, 18]"
18,"[6, 69, 8]"
41,"[6, 69, 70]"
30,"[6, 69, 6]"
23,"[6, 69, 4]"
19,"[6, 69, 58]"
24,"[6, 69, 34]"
27,"[6, 69, 33]"
27,"[6, 69, 28]"
20,"[6, 69, 26]"
22,"[6, 69, 56]"
22,"[6, 69, 37]"
28,"[6, 69, 55]"
27,"[6, 69, 49]"
35,"[6, 69, 48]"
33,"[6, 69, 0]"
34,"[6, 69, 29]"
36,"[6, 69, 17]"
30,"[6, 69, 54]"
29,"[6, 69, 27]"
36,"[6, 69, 69]"
29,"[6, 69, 25]"
20,"[6, 69, 20]"
24,"[6, 69, 12]"
28,"[6, 69, 42]"
24,"[6, 69, 51]"
17,"[6, 69, 10]"
24,"[6, 13]"
20,"[6, 13, 53]"
20,"[6, 13, 70]"
18,"[6, 13, 48]"
16,"[6, 13, 0]"
18,"[6, 13, 29]"
18,"[6, 13, 17]"
16,"[6, 13, 54]"
20,"[6, 13, 69]"
23,"[6, 53]"
19,"[6, 53, 70]"
18,"[6, 53, 48]"
18,"[6, 53, 29]"
17,"[6, 53, 17]"
17,"[6, 53, 54]"
18,"[6, 53, 69]"
40,"[6, 35]"
16,"[6, 35, 32]"
40,"[6, 35, 70]"
27,"[6, 35, 6]"
21,"[6, 35, 4]"
35,"[6, 35, 58]"
30,"[6, 35, 34]"
33,"[6, 35, 33]"
32,"[6, 35, 28]"
23,"[6, 35, 26]"
17,"[6, 35, 50]"
23,"[6, 35, 56]"
27,"[6, 35, 37]"
27,"[6, 35, 55]"
27,"[6, 35, 49]"
34,"[6, 35, 48]"
33,"[6, 35, 0]"
36,"[6, 35, 29]"
36,"[6, 35, 17]"
35,"[6, 35, 54]"
26,"[6, 35, 27]"
21,"[6, 35, 42]"
18,"[6, 35, 35]"
35,"[6, 35, 69]"
33,"[6, 35, 25]"
28,"[6, 35, 20]"
17,"[6, 35, 60]"
17,"[6, 35, 12]"
20,"[6, 35, 51]"
21,"[6, 35, 59]"
16,"[6, 35, 10]"
16,"[6, 35, 13]"
17,"[6, 35, 53]"
17,"[6, 35, 63]"
25,"[6, 32]"
19,"[6, 32, 18]"
17,"[6, 32, 8]"
22,"[6, 32, 70]"
16,"[6, 32, 6]"
16,"[6, 32, 33]"
17,"[6, 32, 55]"
16,"[6, 32, 48]"
21,"[6, 32, 0]"
22,"[6, 32, 29]"
24,"[6, 32, 17]"
17,"[6, 32, 54]"
21,"[6, 32, 27]"
18,"[6, 32, 69]"
22,"[6, 18]"
17,"[6, 18, 8]"
21,"[6, 18, 70]"
17,"[6, 18, 6]"
16,"[6, 18, 55]"
16,"[6, 18, 48]"
20,"[6, 18, 0]"
22,"[6, 18, 29]"
21,"[6, 18, 17]"
18,"[6, 18, 54]"
18,"[6, 18, 27]"
17,"[6, 18, 69]"
23,"[6, 8]"
21,"[6, 8, 70]"
16,"[6, 8, 48]"
18,"[6, 8, 0]"
19,"[6, 8, 29]"
20,"[6, 8, 17]"
17,"[6, 8, 54]"
17,"[6, 8, 27]"
18,"[6, 8, 69]"
19,"[6, 3]"
19,"[6, 3, 70]"
17,"[6, 3, 69]"
17,"[6, 1]"
37,"[6, 6]"
17,"[6, 6, 7]"
28,"[6, 6, 4]"
22,"[6, 6, 58]"
19,"[6, 6, 34]"
22,"[6, 6, 33]"
23,"[6, 6, 28]"
16,"[6, 6, 26]"
24,"[6, 6, 56]"
36,"[6, 6, 70]"
19,"[6, 6, 37]"
27,"[6, 6, 55]"
24,"[6, 6, 49]"
29,"[6, 6, 48]"
29,"[6, 6, 0]"
21,"[6, 6, 6]"
30,"[6, 6, 29]"
29,"[6, 6, 17]"
27,"[6, 6, 54]"
22,"[6, 6, 27]"
23,"[6, 6, 25]"
18,"[6, 6, 10]"
23,"[6, 6, 35]"
32,"[6, 6, 69]"
17,"[6, 6, 42]"
17,"[6, 6, 13]"
18,"[6, 6, 53]"
17,"[6, 6, 51]"
19,"[6, 6, 20]"
36,"[6, 4]"
17,"[6, 4, 5]"
23,"[6, 4, 58]"
24,"[6, 4, 34]"
26,"[6, 4, 33]"
26,"[6, 4, 28]"
16,"[6, 4, 26]"
23,"[6, 4, 56]"
35,"[6, 4, 70]"
18,"[6, 4, 37]"
25,"[6, 4, 55]"
26,"[6, 4, 49]"
31,"[6, 4, 48]"
29,"[6, 4, 0]"
26,"[6, 4, 6]"
30,"[6, 4, 29]"
28,"[6, 4, 17]"
26,"[6, 4, 54]"
19,"[6, 4, 27]"
21,"[6, 4, 10]"
18,"[6, 4, 42]"
23,"[6, 4, 4]"
23,"[6, 4, 35]"
30,"[6, 4, 69]"
27,"[6, 4, 25]"
20,"[6, 4, 20]"
16,"[6, 4, 53]"
17,"[6, 5]"
17,"[6, 5, 70]"
16,"[6, 5, 29]"
38,"[6, 58]"
28,"[6, 58, 34]"
32,"[6, 58, 33]"
31,"[6, 58, 28]"
22,"[6, 58, 26]"
17,"[6, 58, 50]"
22,"[6, 58, 56]"
38,"[6, 58, 70]"
25,"[6, 58, 37]"
25,"[6, 58, 55]"
25,"[6, 58, 49]"
32,"[6, 58, 48]"
32,"[6, 58, 0]"
25,"[6, 58, 6]"
34,"[6, 58, 29]"
34,"[6, 58, 17]"
34,"[6, 58, 54]"
25,"[6, 58, 27]"
20,"[6, 58, 42]"
21,"[6, 58, 58]"
20,"[6, 58, 35]"
33,"[6, 58, 69]"
31,"[6, 58, 25]"
27,"[6, 58, 20]"
16,"[6, 58, 60]"
16,"[6, 58, 12]"
18,"[6, 58, 51]"
21,"[6, 58, 59]"
18,"[6, 58, 4]"
16,"[6, 58, 53]"
17,"[6, 58, 63]"
30,"[6, 26]"
20,"[6, 26, 50]"
28,"[6, 26, 70]"
20,"[6, 26, 55]"
18,"[6, 26, 49]"
25,"[6, 26, 48]"
23,"[6, 26, 0]"
20,"[6, 26, 6]"
23,"[6, 26, 29]"
26,"[6, 26, 17]"
20,"[6, 26, 54]"
18,"[6, 26, 27]"
18,"[6, 26, 25]"
17,"[6, 26, 28]"
23,"[6, 26, 69]"
16,"[6, 26, 4]"
24,"[6, 50]"
22,"[6, 50, 70]"
17,"[6, 50, 48]"
19,"[6, 50, 0]"
18,"[6, 50, 29]"
21,"[6, 50, 17]"
18,"[6, 50, 54]"
17,"[6, 50, 69]"
38,"[6, 56]"
19,"[6, 56, 57]"
38,"[6, 56, 70]"
26,"[6, 56, 37]"
27,"[6, 56, 55]"
29,"[6, 56, 49]"
34,"[6, 56, 48]"
33,"[6, 56, 0]"
26,"[6, 56, 6]"
33,"[6, 56, 29]"
35,"[6, 56, 17]"
34,"[6, 56, 54]"
25,"[6, 56, 27]"
22,"[6, 56, 42]"
22,"[6, 56, 4]"
20,"[6, 56, 10]"
23,"[6, 56, 56]"
28,"[6, 56, 35]"
26,"[6, 56, 58]"
33,"[6, 56, 69]"
29,"[6, 56, 34]"
32,"[6, 56, 33]"
31,"[6, 56, 28]"
34,"[6, 56, 25]"
27,"[6, 56, 20]"
17,"[6, 56, 60]"
21,"[6, 56, 26]"
19,"[6, 56, 50]"
18,"[6, 56, 12]"
18,"[6, 56, 51]"
17,"[6, 56, 32]"
18,"[6, 56, 13]"
17,"[6, 56, 53]"
18,"[6, 56, 63]"
19,"[6, 57]"
19,"[6, 57, 70]"
18,"[6, 57, 48]"
17,"[6, 57, 29]"
18,"[6, 57, 17]"
18,"[6, 57, 25]"
16,"[6, 57, 69]"
33,"[6, 37]"
23,"[6, 37, 55]"
20,"[6, 37, 49]"
24,"[6, 37, 48]"
32,"[6, 37, 70]"
27,"[6, 37, 0]"
22,"[6, 37, 6]"
29,"[6, 37, 29]"
31,"[6, 37, 17]"
22,"[6, 37, 54]"
23,"[6, 37, 27]"
20,"[6, 37, 60]"
22,"[6, 37, 26]"
18,"[6, 37, 25]"
17,"[6, 37, 50]"
17,"[6, 37, 28]"
28,"[6, 37, 69]"
16,"[6, 37, 42]"
17,"[6, 37, 4]"
35,"[6, 55]"
18,"[6, 55, 48]"
29,"[6, 55, 70]"
16,"[6, 55, 55]"
20,"[6, 55, 0]"
16,"[6, 55, 6]"
23,"[6, 55, 29]"
25,"[6, 55, 17]"
19,"[6, 55, 27]"
29,"[6, 55, 69]"
16,"[6, 55, 42]"
18,"[6, 55, 20]"
34,"[6, 49]"
19,"[6, 49, 48]"
30,"[6, 49, 70]"
27,"[6, 49, 55]"
22,"[6, 49, 0]"
18,"[6, 49, 6]"
28,"[6, 49, 29]"
27,"[6, 49, 17]"
24,"[6, 49, 54]"
18,"[6, 49, 27]"
25,"[6, 49, 69]"
34,"[6, 10]"
33,"[6, 10, 56]"
20,"[6, 10, 42]"
21,"[6, 10, 4]"
21,"[6, 10, 10]"
27,"[6, 10, 35]"
24,"[6, 10, 58]"
31,"[6, 10, 69]"
34,"[6, 10, 70]"
26,"[6, 10, 34]"
29,"[6, 10, 33]"
28,"[6, 10, 28]"
31,"[6, 10, 25]"
31,"[6, 10, 48]"
31,"[6, 10, 54]"
30,"[6, 10, 0]"
26,"[6, 10, 20]"
24,"[6, 10, 37]"
16,"[6, 10, 60]"
20,"[6, 10, 26]"
23,"[6, 10, 27]"
31,"[6, 10, 17]"
17,"[6, 10, 50]"
17,"[6, 10, 12]"
18,"[6, 10, 51]"
27,"[6, 10, 49]"
17,"[6, 10, 32]"
29,"[6, 10, 29]"
24,"[6, 10, 6]"
25,"[6, 10, 55]"
16,"[6, 10, 57]"
17,"[6, 10, 13]"
17,"[6, 10, 53]"
17,"[6, 10, 11]"
17,"[6, 10, 63]"
29,"[6, 42]"
17,"[6, 42, 42]"
25,"[6, 42, 69]"
26,"[6, 42, 70]"
17,"[6, 42, 33]"
18,"[6, 42, 28]"
18,"[6, 42, 25]"
23,"[6, 42, 48]"
19,"[6, 42, 54]"
18,"[6, 42, 0]"
16,"[6, 42, 27]"
21,"[6, 42, 17]"
17,"[6, 42, 51]"
16,"[6, 42, 13]"
20,"[6, 42, 29]"
16,"[6, 42, 6]"
22,"[6, 60]"
20,"[6, 60, 17]"
18,"[6, 60, 69]"
18,"[6, 60, 0]"
22,"[6, 60, 70]"
17,"[6, 60, 29]"
16,"[6, 60, 55]"
24,"[6, 12]"
22,"[6, 12, 42]"
23,"[6, 12, 69]"
21,"[6, 12, 70]"
19,"[6, 12, 48]"
25,"[6, 51]"
19,"[6, 51, 70]"
17,"[6, 51, 48]"
16,"[6, 51, 29]"
18,"[6, 51, 69]"
17,"[6, 51, 17]"
21,"[6, 59]"
21,"[6, 59, 70]"
19,"[6, 59, 17]"
19,"[6, 59, 29]"
18,"[6, 59, 0]"
16,"[6, 59, 34]"
18,"[6, 59, 33]"
19,"[6, 59, 25]"
18,"[6, 59, 28]"
19,"[6, 59, 48]"
17,"[6, 59, 69]"
20,"[6, 59, 54]"
16,"[6, 59, 20]"
18,"[6, 14]"
16,"[6, 43]"
17,"[6, 11]"
17,"[6, 11, 56]"
16,"[6, 11, 35]"
17,"[6, 11, 70]"
16,"[6, 11, 48]"
16,"[6, 11, 69]"
16,"[6, 11, 29]"
16,"[6, 65]"
21,"[6, 63]"
16,"[6, 63, 69]"
21,"[6, 63, 70]"
16,"[6, 63, 28]"
20,"[6, 63, 54]"
19,"[6, 63, 17]"
16,"[6, 63, 25]"
19,"[6, 63, 48]"
33,[7]
33,"[7, 70]"
26,"[7, 70, 34]"
28,"[7, 70, 33]"
30,"[7, 70, 28]"
21,"[7, 70, 27]"
29,"[7, 70, 17]"
28,"[7, 70, 29]"
27,"[7, 70, 0]"
30,"[7, 70, 25]"
31,"[7, 70, 48]"
28,"[7, 70, 54]"
25,"[7, 70, 20]"
30,"[7, 70, 69]"
16,"[7, 70, 13]"
18,"[7, 70, 35]"
16,"[7, 70, 8]"
33,"[7, 70, 70]"
22,"[7, 70, 6]"
17,"[7, 70, 4]"
16,"[7, 70, 58]"
24,"[7, 70, 26]"
19,"[7, 70, 50]"
16,"[7, 70, 56]"
24,"[7, 70, 37]"
21,"[7, 70, 55]"
23,"[7, 70, 49]"
17,"[7, 70, 60]"
17,"[7, 70, 42]"
26,"[7, 34]"
25,"[7, 34, 33]"
26,"[7, 34, 28]"
17,"[7, 34, 27]"
24,"[7, 34, 17]"
23,"[7, 34, 29]"
20,"[7, 34, 0]"
26,"[7, 34, 25]"
24,"[7, 34, 48]"
20,"[7, 34, 54]"
20,"[7, 34, 20]"
23,"[7, 34, 69]"
25,"[7, 34, 70]"
18,"[7, 34, 6]"
18,"[7, 34, 26]"
17,"[7, 34, 37]"
19,"[7, 34, 49]"
28,"[7, 33]"
28,"[7, 33, 28]"
17,"[7, 33, 27]"
25,"[7, 33, 17]"
25,"[7, 33, 29]"
21,"[7, 33, 0]"
27,"[7, 33, 25]"
25,"[7, 33, 48]"
23,"[7, 33, 54]"
20,"[7, 33, 20]"
25,"[7, 33, 69]"
26,"[7, 33, 70]"
19,"[7, 33, 6]"
16,"[7, 33, 34]"
17,"[7, 33, 33]"
18,"[7, 33, 26]"
18,"[7, 33, 37]"
17,"[7, 33, 55]"
19,"[7, 33, 49]"
30,"[7, 28]"
18,"[7, 28, 27]"
27,"[7, 28, 17]"
27,"[7, 28, 29]"
23,"[7, 28, 0]"
28,"[7, 28, 25]"
26,"[7, 28, 48]"
24,"[7, 28, 54]"
17,"[7, 28, 20]"
25,"[7, 28, 69]"
28,"[7, 28, 70]"
21,"[7, 28, 6]"
21,"[7, 28, 28]"
17,"[7, 28, 37]"
19,"[7, 28, 49]"
21,"[7, 27]"
19,"[7, 27, 17]"
18,"[7, 27, 29]"
17,"[7, 27, 0]"
16,"[7, 27, 69]"
19,"[7, 27, 70]"
30,"[7, 17]"
27,"[7, 17, 29]"
23,"[7, 17, 0]"
17,"[7, 17, 25]"
19,"[7, 17, 48]"
18,"[7, 17, 54]"
24,"[7, 17, 69]"
28,"[7, 17, 70]"
19,"[7, 17, 6]"
16,"[7, 17, 28]"
16,"[7, 17, 55]"
17,"[7, 17, 49]"
24,"[7, 17, 17]"
28,"[7, 29]"
23,"[7, 29, 0]"
17,"[7, 29, 25]"
19,"[7, 29, 48]"
17,"[7, 29, 54]"
24,"[7, 29, 69]"
28,"[7, 29, 70]"
20,"[7, 29, 6]"
17,"[7, 29, 33]"
17,"[7, 29, 55]"
17,"[7, 29, 49]"
25,"[7, 29, 29]"
24,"[7, 29, 17]"
17,"[7, 29, 27]"
27,"[7, 0]"
16,"[7, 0, 25]"
19,"[7, 0, 48]"
16,"[7, 0, 54]"
24,"[7, 0, 69]"
25,"[7, 0, 70]"
17,"[7, 0, 6]"
16,"[7, 0, 49]"
18,"[7, 0, 0]"
24,"[7, 0, 29]"
23,"[7, 0, 17]"
16,"[7, 0, 27]"
30,"[7, 25]"
26,"[7, 25, 48]"
23,"[7, 25, 54]"
23,"[7, 25, 69]"
28,"[7, 25, 70]"
20,"[7, 25, 6]"
19,"[7, 25, 28]"
16,"[7, 25, 37]"
17,"[7, 25, 55]"
21,"[7, 25, 49]"
21,"[7, 25, 0]"
26,"[7, 25, 29]"
26,"[7, 25, 17]"
18,"[7, 25, 27]"
18,"[7, 25, 25]"
31,"[7, 48]"
21,"[7, 48, 54]"
25,"[7, 48, 69]"
29,"[7, 48, 70]"
19,"[7, 48, 6]"
18,"[7, 48, 28]"
18,"[7, 48, 55]"
22,"[7, 48, 49]"
21,"[7, 48, 48]"
21,"[7, 48, 0]"
26,"[7, 48, 29]"
26,"[7, 48, 17]"
16,"[7, 48, 27]"
19,"[7, 48, 25]"
28,"[7, 54]"
23,"[7, 54, 69]"
26,"[7, 54, 70]"
17,"[7, 54, 6]"
18,"[7, 54, 28]"
17,"[7, 54, 55]"
21,"[7, 54, 48]"
21,"[7, 54, 0]"
23,"[7, 54, 29]"
24,"[7, 54, 17]"
18,"[7, 54, 54]"
16,"[7, 54, 25]"
25,"[7, 20]"
21,"[7, 20, 69]"
23,"[7, 20, 70]"
19,"[7, 20, 28]"
17,"[7, 20, 26]"
16,"[7, 20, 50]"
17,"[7, 20, 37]"
16,"[7, 20, 49]"
20,"[7, 20, 48]"
18,"[7, 20, 0]"
18,"[7, 20, 29]"
20,"[7, 20, 17]"
20,"[7, 20, 54]"
20,"[7, 20, 25]"
30,"[7, 69]"
16,"[7, 69, 13]"
29,"[7, 69, 70]"
20,"[7, 69, 6]"
17,"[7, 69, 34]"
19,"[7, 69, 33]"
21,"[7, 69, 28]"
18,"[7, 69, 55]"
20,"[7, 69, 49]"
27,"[7, 69, 48]"
23,"[7, 69, 0]"
25,"[7, 69, 29]"
25,"[7, 69, 17]"
20,"[7, 69, 54]"
19,"[7, 69, 27]"
23,"[7, 69, 69]"
22,"[7, 69, 25]"
16,"[7, 69, 12]"
18,"[7, 69, 42]"
17,"[7, 13]"
16,"[7, 53]"
27,"[7, 35]"
27,"[7, 35, 70]"
19,"[7, 35, 6]"
22,"[7, 35, 58]"
20,"[7, 35, 34]"
23,"[7, 35, 33]"
22,"[7, 35, 28]"
18,"[7, 35, 26]"
16,"[7, 35, 56]"
18,"[7, 35, 37]"
17,"[7, 35, 55]"
18,"[7, 35, 49]"
23,"[7, 35, 48]"
24,"[7, 35, 0]"
25,"[7, 35, 29]"
26,"[7, 35, 17]"
22,"[7, 35, 54]"
17,"[7, 35, 27]"
24,"[7, 35, 69]"
21,"[7, 35, 25]"
18,"[7, 35, 20]"
17,"[7, 35, 59]"
16,"[7, 8]"
23,"[7, 6]"
23,"[7, 6, 70]"
16,"[7, 6, 55]"
16,"[7, 6, 48]"
17,"[7, 6, 0]"
21,"[7, 6, 29]"
19,"[7, 6, 17]"
20,"[7, 6, 69]"
24,"[7, 4]"
16,"[7, 4, 58]"
16,"[7, 4, 33]"
18,"[7, 4, 28]"
17,"[7, 4, 56]"
23,"[7, 4, 70]"
17,"[7, 4, 49]"
22,"[7, 4, 48]"
20,"[7, 4, 0]"
17,"[7, 4, 6]"
22,"[7, 4, 29]"
20,"[7, 4, 17]"
17,"[7, 4, 54]"
19,"[7, 4, 69]"
18,"[7, 4, 25]"
25,"[7, 58]"
18,"[7, 58, 34]"
21,"[7, 58, 33]"
20,"[7, 58, 28]"
18,"[7, 58, 26]"
16,"[7, 58, 56]"
25,"[7, 58, 70]"
17,"[7, 58, 37]"
16,"[7, 58, 49]"
21,"[7, 58, 48]"
23,"[7, 58, 0]"
18,"[7, 58, 6]"
23,"[7, 58, 29]"
24,"[7, 58, 17]"
21,"[7, 58, 54]"
17,"[7, 58, 27]"
22,"[7, 58, 69]"
19,"[7, 58, 25]"
18,"[7, 58, 20]"
17,"[7, 58, 59]"
24,"[7, 26]"
22,"[7, 26, 70]"
19,"[7, 26, 48]"
18,"[7, 26, 0]"
19,"[7, 26, 29]"
20,"[7, 26, 17]"
18,"[7, 26, 69]"
19,"[7, 50]"
16,"[7, 50, 70]"
25,"[7, 56]"
25,"[7, 56, 70]"
17,"[7, 56, 37]"
17,"[7, 56, 49]"
20,"[7, 56, 48]"
20,"[7, 56, 0]"
17,"[7, 56, 6]"
23,"[7, 56, 29]"
23,"[7, 56, 17]"
21,"[7, 56, 54]"
16,"[7, 56, 35]"
20,"[7, 56, 69]"
16,"[7, 56, 34]"
18,"[7, 56, 33]"
19,"[7, 56, 28]"
21,"[7, 56, 25]"
17,"[7, 56, 20]"
17,"[7, 56, 26]"
16,"[7, 56, 50]"
24,"[7, 37]"
17,"[7, 37, 48]"
23,"[7, 37, 70]"
19,"[7, 37, 0]"
16,"[7, 37, 6]"
21,"[7, 37, 29]"
21,"[7, 37, 17]"
16,"[7, 37, 27]"
16,"[7, 37, 60]"
17,"[7, 37, 26]"
19,"[7, 37, 69]"
22,"[7, 55]"
19,"[7, 55, 70]"
16,"[7, 55, 29]"
19,"[7, 55, 69]"
23,"[7, 49]"
19,"[7, 49, 70]"
16,"[7, 49, 55]"
18,"[7, 49, 29]"
16,"[7, 49, 17]"
21,"[7, 10]"
19,"[7, 10, 56]"
20,"[7, 10, 69]"
21,"[7, 10, 70]"
17,"[7, 10, 33]"
17,"[7, 10, 28]"
19,"[7, 10, 25]"
19,"[7, 10, 48]"
18,"[7, 10, 54]"
19,"[7, 10, 0]"
16,"[7, 10, 20]"
19,"[7, 10, 17]"
17,"[7, 10, 49]"
19,"[7, 10, 29]"
18,"[7, 42]"
17,"[7, 42, 70]"
17,"[7, 60]"
16,"[7, 60, 70]"
16,"[7, 12]"
17,"[7, 59]"
17,"[7, 59, 70]"
16,"[7, 59, 29]"
16,"[7, 59, 0]"
16,"[7, 59, 17]"
16,"[7, 59, 54]"
29,[31]
22,"[31, 4]"
16,"[31, 4, 34]"
17,"[31, 4, 33]"
18,"[31, 4, 28]"
16,"[31, 4, 56]"
21,"[31, 4, 70]"
16,"[31, 4, 55]"
18,"[31, 4, 49]"
20,"[31, 4, 48]"
19,"[31, 4, 0]"
17,"[31, 4, 6]"
21,"[31, 4, 29]"
19,"[31, 4, 17]"
19,"[31, 4, 54]"
17,"[31, 4, 10]"
19,"[31, 4, 25]"
18,"[31, 4, 69]"
16,"[31, 4, 20]"
24,"[31, 58]"
19,"[31, 58, 34]"
21,"[31, 58, 33]"
21,"[31, 58, 28]"
24,"[31, 58, 70]"
20,"[31, 58, 37]"
17,"[31, 58, 55]"
18,"[31, 58, 49]"
21,"[31, 58, 48]"
21,"[31, 58, 0]"
18,"[31, 58, 6]"
24,"[31, 58, 29]"
23,"[31, 58, 17]"
23,"[31, 58, 54]"
17,"[31, 58, 27]"
21,"[31, 58, 25]"
20,"[31, 58, 69]"
18,"[31, 58, 20]"
24,"[31, 34]"
23,"[31, 34, 33]"
23,"[31, 34, 28]"
24,"[31, 34, 70]"
17,"[31, 34, 37]"
17,"[31, 34, 55]"
20,"[31, 34, 49]"
23,"[31, 34, 48]"
20,"[31, 34, 0]"
17,"[31, 34, 6]"
23,"[31, 34, 29]"
23,"[31, 34, 17]"
24,"[31, 34, 54]"
16,"[31, 34, 27]"
23,"[31, 34, 25]"
20,"[31, 34, 69]"
19,"[31, 34, 20]"
24,"[31, 33]"
